route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
1_234,1_910_1352_6_234_1,1_45978_910,,1,1_234_V
1_234,1_910_1352_6_234_1,1_45979_910,,1,1_234_V
1_234,1_910_1352_6_234_1,1_45980_910,,1,1_234_V
1_234,1_910_1352_6_234_1,1_45981_910,,0,1_234_I
1_234,1_910_1352_6_234_1,1_45982_910,,0,1_234_I
1_234,1_910_1352_6_234_1,1_45983_910,,0,1_234_I
1_234,1_910_1352_6_234_1,1_45984_910,,0,1_234_I
1_234,1_910_1352_6_234_1,1_45985_910,,0,1_234_I
1_234,1_910_1352_6_234_1,1_45986_910,,0,1_234_I
1_234,1_910_1352_6_234_1,1_45987_910,,0,1_234_I
1_234,1_910_1352_6_234_1,1_45988_910,,0,1_234_I
1_234,1_910_1352_6_234_1,1_45989_910,,0,1_234_I
1_423,1_910_1352_6_423_1,1_45990_910,,1,1_423_V
1_422,1_910_1352_6_422_1,1_45991_910,,1,1_422_V
1_422,1_910_1352_6_422_1,1_45992_910,,0,1_422_I
1_235,1_910_1352_6_235_1,1_45993_910,,0,1_235_I
1_422,1_910_1352_6_422_1,1_45994_910,,0,1_422_I
1_234,1_910_1352_6_234_1,1_45995_910,,1,1_234_V
1_234,1_910_1352_6_234_1,1_45996_910,,0,1_234_I
1_234,1_911_1353_6_234_2,1_45997_911,,1,1_234_V
1_234,1_911_1353_6_234_2,1_45998_911,,1,1_234_V
1_234,1_911_1353_6_234_2,1_45999_911,,1,1_234_V
1_234,1_911_1353_6_234_2,1_46000_911,,1,1_234_V
1_234,1_911_1353_6_234_2,1_46001_911,,1,1_234_V
1_234,1_911_1353_6_234_2,1_46002_911,,1,1_234_V
1_234,1_911_1353_6_234_2,1_46003_911,,0,1_234_I
1_234,1_911_1353_6_234_2,1_46004_911,,0,1_234_I
1_234,1_911_1353_6_234_2,1_46005_911,,0,1_234_I
1_234,1_911_1353_6_234_2,1_46006_911,,0,1_234_I
1_234,1_911_1353_6_234_2,1_46007_911,,0,1_234_I
1_234,1_911_1353_6_234_2,1_46008_911,,0,1_234_I
1_234,1_911_1353_6_234_2,1_46009_911,,0,1_234_I
1_234,1_912_1354_6_234_3,1_46010_912,,1,1_234_V
1_234,1_912_1354_6_234_3,1_46011_912,,1,1_234_V
1_234,1_912_1354_6_234_3,1_46012_912,,1,1_234_V
1_234,1_912_1354_6_234_3,1_46013_912,,1,1_234_V
1_234,1_912_1354_6_234_3,1_46014_912,,0,1_234_I
1_234,1_912_1354_6_234_3,1_46015_912,,0,1_234_I
1_234,1_912_1354_6_234_3,1_46016_912,,0,1_234_I
1_234,1_912_1354_6_234_3,1_46017_912,,0,1_234_I
1_259,1_922_1357_13_259_1,1_46186_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46187_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46188_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46189_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46190_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46191_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46192_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46193_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46194_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46195_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46196_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46197_922,,0,1_259_I
1_259,1_922_1357_13_259_1,1_46198_922,,0,1_259_I
1_260,1_922_1357_13_260_1,1_46212_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46213_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46214_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46215_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46216_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46217_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46218_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46219_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46220_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46221_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46222_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46223_922,,1,1_260_V
1_260,1_922_1357_13_260_1,1_46224_922,,1,1_260_V
1_259,1_923_1358_13_259_2,1_46238_923,,0,1_259_I
1_259,1_923_1358_13_259_2,1_46239_923,,0,1_259_I
1_259,1_923_1358_13_259_2,1_46240_923,,0,1_259_I
1_259,1_923_1358_13_259_2,1_46241_923,,0,1_259_I
1_259,1_923_1358_13_259_2,1_46242_923,,0,1_259_I
1_259,1_923_1358_13_259_2,1_46243_923,,0,1_259_I
1_259,1_923_1358_13_259_2,1_46244_923,,0,1_259_I
1_259,1_923_1358_13_259_2,1_46245_923,,0,1_259_I
1_259,1_923_1358_13_259_2,1_46246_923,,0,1_259_I
1_259,1_923_1358_13_259_2,1_46247_923,,0,1_259_I
1_259,1_923_1358_13_259_2,1_46248_923,,0,1_259_I
1_260,1_923_1358_13_260_2,1_46271_923,,1,1_260_V
1_260,1_923_1358_13_260_2,1_46272_923,,1,1_260_V
1_260,1_923_1358_13_260_2,1_46273_923,,1,1_260_V
1_260,1_923_1358_13_260_2,1_46274_923,,1,1_260_V
1_260,1_923_1358_13_260_2,1_46275_923,,1,1_260_V
1_260,1_923_1358_13_260_2,1_46276_923,,1,1_260_V
1_260,1_923_1358_13_260_2,1_46277_923,,1,1_260_V
1_260,1_923_1358_13_260_2,1_46278_923,,1,1_260_V
1_260,1_923_1358_13_260_2,1_46279_923,,1,1_260_V
1_260,1_923_1358_13_260_2,1_46280_923,,1,1_260_V
1_260,1_923_1358_13_260_2,1_46281_923,,1,1_260_V
1_259,1_924_1359_13_259_3,1_46282_924,,0,1_259_I
1_259,1_924_1359_13_259_3,1_46283_924,,0,1_259_I
1_259,1_924_1359_13_259_3,1_46284_924,,0,1_259_I
1_259,1_924_1359_13_259_3,1_46285_924,,0,1_259_I
1_259,1_924_1359_13_259_3,1_46286_924,,0,1_259_I
1_259,1_924_1359_13_259_3,1_46287_924,,0,1_259_I
1_259,1_924_1359_13_259_3,1_46288_924,,0,1_259_I
1_206,1_930_1360_9_206_1,1_46296_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46297_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46298_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46299_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46300_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46301_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46302_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46303_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46304_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46305_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46306_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46307_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46308_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46309_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46310_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46311_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46312_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46313_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46314_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46315_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46316_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46317_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46318_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46319_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46320_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46321_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46322_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46323_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46324_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46325_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46326_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46327_930,,0,1_206_I
1_206,1_930_1360_9_206_1,1_46328_930,,0,1_206_I
1_207,1_930_1360_9_207_1,1_46333_930,,0,1_207_I
1_207,1_930_1360_9_207_1,1_46334_930,,0,1_207_I
1_206,1_930_1360_9_206_1,1_46335_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46336_930,,1,1_206_V
1_206,1_930_1360_9_206_1,1_46337_930,,1,1_206_V
1_206,1_931_1361_9_206_2,1_46346_931,,1,1_206_V
1_206,1_931_1361_9_206_2,1_46347_931,,1,1_206_V
1_206,1_931_1361_9_206_2,1_46348_931,,1,1_206_V
1_206,1_931_1361_9_206_2,1_46349_931,,1,1_206_V
1_206,1_931_1361_9_206_2,1_46350_931,,1,1_206_V
1_206,1_931_1361_9_206_2,1_46351_931,,1,1_206_V
1_206,1_931_1361_9_206_2,1_46352_931,,1,1_206_V
1_206,1_931_1361_9_206_2,1_46353_931,,1,1_206_V
1_206,1_931_1361_9_206_2,1_46354_931,,1,1_206_V
1_206,1_931_1361_9_206_2,1_46355_931,,1,1_206_V
1_206,1_931_1361_9_206_2,1_46357_931,,0,1_206_I
1_206,1_931_1361_9_206_2,1_46358_931,,0,1_206_I
1_206,1_931_1361_9_206_2,1_46359_931,,0,1_206_I
1_206,1_931_1361_9_206_2,1_46360_931,,0,1_206_I
1_206,1_931_1361_9_206_2,1_46361_931,,0,1_206_I
1_206,1_931_1361_9_206_2,1_46362_931,,0,1_206_I
1_206,1_931_1361_9_206_2,1_46363_931,,0,1_206_I
1_206,1_931_1361_9_206_2,1_46364_931,,0,1_206_I
1_206,1_931_1361_9_206_2,1_46365_931,,0,1_206_I
1_206,1_931_1361_9_206_2,1_46366_931,,0,1_206_I
1_206,1_931_1361_9_206_2,1_46367_931,,0,1_206_I
1_314,1_928_505_13_314_3,1_46438_928,,1,1_314_V
1_461,1_934_1367_9_461_1,1_46535_934,,1,1_461_V
1_461,1_934_1367_9_461_1,1_46536_934,,1,1_461_V
1_461,1_934_1367_9_461_1,1_46537_934,,1,1_461_V
1_461,1_934_1367_9_461_1,1_46538_934,,1,1_461_V
1_461,1_934_1367_9_461_1,1_46539_934,,1,1_461_V
1_461,1_934_1367_9_461_1,1_46540_934,,1,1_461_V
1_461,1_934_1367_9_461_1,1_46541_934,,0,1_461_I
1_461,1_934_1367_9_461_1,1_46542_934,,0,1_461_I
1_461,1_934_1367_9_461_1,1_46543_934,,0,1_461_I
1_461,1_934_1367_9_461_1,1_46544_934,,0,1_461_I
1_461,1_934_1367_9_461_1,1_46545_934,,0,1_461_I
1_461,1_934_1367_9_461_1,1_46546_934,,0,1_461_I
1_461,1_934_1367_9_461_1,1_46547_934,,0,1_461_I
1_220,1_934_1367_9_220_1,1_46548_934,,1,1_220_V
1_220,1_934_1367_9_220_1,1_46549_934,,1,1_220_V
1_220,1_934_1367_9_220_1,1_46550_934,,1,1_220_V
1_220,1_934_1367_9_220_1,1_46551_934,,1,1_220_V
1_220,1_934_1367_9_220_1,1_46552_934,,1,1_220_V
1_220,1_934_1367_9_220_1,1_46553_934,,1,1_220_V
1_220,1_934_1367_9_220_1,1_46554_934,,1,1_220_V
1_220,1_934_1367_9_220_1,1_46555_934,,1,1_220_V
1_220,1_934_1367_9_220_1,1_46556_934,,0,1_220_I
1_220,1_934_1367_9_220_1,1_46557_934,,0,1_220_I
1_220,1_934_1367_9_220_1,1_46558_934,,0,1_220_I
1_220,1_934_1367_9_220_1,1_46559_934,,0,1_220_I
1_220,1_934_1367_9_220_1,1_46560_934,,0,1_220_I
1_220,1_934_1367_9_220_1,1_46561_934,,0,1_220_I
1_220,1_934_1367_9_220_1,1_46562_934,,0,1_220_I
1_220,1_934_1367_9_220_1,1_46563_934,,0,1_220_I
1_460,1_934_1367_9_460_1,1_46564_934,,1,1_460_V
1_460,1_934_1367_9_460_1,1_46565_934,,1,1_460_V
1_460,1_934_1367_9_460_1,1_46566_934,,0,1_460_I
1_460,1_934_1367_9_460_1,1_46567_934,,0,1_460_I
1_221,1_935_1368_9_221_2,1_46569_935,,1,1_221_V
1_221,1_935_1368_9_221_2,1_46570_935,,1,1_221_V
1_221,1_935_1368_9_221_2,1_46571_935,,0,1_221_I
1_221,1_935_1368_9_221_2,1_46572_935,,0,1_221_I
1_220,1_935_1368_9_220_2,1_46573_935,,1,1_220_V
1_220,1_935_1368_9_220_2,1_46574_935,,1,1_220_V
1_220,1_935_1368_9_220_2,1_46575_935,,1,1_220_V
1_220,1_935_1368_9_220_2,1_46576_935,,1,1_220_V
1_220,1_935_1368_9_220_2,1_46577_935,,1,1_220_V
1_220,1_935_1368_9_220_2,1_46578_935,,1,1_220_V
1_220,1_935_1368_9_220_2,1_46579_935,,1,1_220_V
1_220,1_935_1368_9_220_2,1_46580_935,,1,1_220_V
1_220,1_935_1368_9_220_2,1_46581_935,,0,1_220_I
1_220,1_935_1368_9_220_2,1_46582_935,,0,1_220_I
1_220,1_935_1368_9_220_2,1_46583_935,,0,1_220_I
1_220,1_935_1368_9_220_2,1_46584_935,,0,1_220_I
1_220,1_935_1368_9_220_2,1_46585_935,,0,1_220_I
1_220,1_935_1368_9_220_2,1_46586_935,,0,1_220_I
1_220,1_935_1368_9_220_2,1_46587_935,,0,1_220_I
1_220,1_935_1368_9_220_2,1_46588_935,,0,1_220_I
1_220,1_936_1369_9_220_3,1_46589_936,,1,1_220_V
1_220,1_936_1369_9_220_3,1_46590_936,,1,1_220_V
1_220,1_936_1369_9_220_3,1_46591_936,,1,1_220_V
1_220,1_936_1369_9_220_3,1_46592_936,,1,1_220_V
1_220,1_936_1369_9_220_3,1_46593_936,,1,1_220_V
1_220,1_936_1369_9_220_3,1_46594_936,,1,1_220_V
1_220,1_936_1369_9_220_3,1_46595_936,,1,1_220_V
1_220,1_936_1369_9_220_3,1_46596_936,,0,1_220_I
1_220,1_936_1369_9_220_3,1_46597_936,,0,1_220_I
1_220,1_936_1369_9_220_3,1_46598_936,,0,1_220_I
1_220,1_936_1369_9_220_3,1_46599_936,,0,1_220_I
1_220,1_936_1369_9_220_3,1_46600_936,,0,1_220_I
1_220,1_936_1369_9_220_3,1_46601_936,,0,1_220_I
1_220,1_936_1369_9_220_3,1_46602_936,,0,1_220_I
1_213,1_937_1370_9_213_9,1_46603_937,,0,1_213_I
1_213,1_937_1370_9_213_9,1_46604_937,,0,1_213_I
1_212,1_937_1370_9_212_9,1_46605_937,,0,1_212_I
1_212,1_937_1370_9_212_9,1_46606_937,,0,1_212_I
1_212,1_937_1370_9_212_9,1_46607_937,,0,1_212_I
1_212,1_937_1370_9_212_9,1_46608_937,,0,1_212_I
1_212,1_937_1370_9_212_9,1_46609_937,,0,1_212_I
1_213,1_937_1370_9_213_9,1_46610_937,,0,1_213_I
1_213,1_937_1370_9_213_9,1_46611_937,,0,1_213_I
1_212,1_937_1370_9_212_9,1_46612_937,,1,1_212_V
1_212,1_937_1370_9_212_9,1_46613_937,,1,1_212_V
1_212,1_937_1370_9_212_9,1_46614_937,,1,1_212_V
1_212,1_937_1370_9_212_9,1_46615_937,,1,1_212_V
1_212,1_937_1370_9_212_9,1_46617_937,,1,1_212_V
1_213,1_937_1370_9_213_9,1_46618_937,,1,1_213_V
1_213,1_937_1370_9_213_9,1_46619_937,,1,1_213_V
1_213,1_937_1370_9_213_9,1_46620_937,,1,1_213_V
1_213,1_937_1370_9_213_9,1_46621_937,,1,1_213_V
1_213,1_937_1371_9_213_5,1_46622_937,,0,1_213_I
1_213,1_937_1371_9_213_5,1_46623_937,,0,1_213_I
1_212,1_937_1371_9_212_5,1_46624_937,,0,1_212_I
1_212,1_937_1371_9_212_5,1_46625_937,,0,1_212_I
1_212,1_937_1371_9_212_5,1_46626_937,,0,1_212_I
1_212,1_937_1371_9_212_5,1_46627_937,,0,1_212_I
1_212,1_937_1371_9_212_5,1_46628_937,,0,1_212_I
1_213,1_937_1371_9_213_5,1_46629_937,,0,1_213_I
1_213,1_937_1371_9_213_5,1_46630_937,,0,1_213_I
1_212,1_937_1371_9_212_5,1_46631_937,,1,1_212_V
1_212,1_937_1371_9_212_5,1_46633_937,,1,1_212_V
1_212,1_937_1371_9_212_5,1_46634_937,,1,1_212_V
1_212,1_937_1371_9_212_5,1_46635_937,,1,1_212_V
1_212,1_937_1371_9_212_5,1_46636_937,,1,1_212_V
1_213,1_937_1371_9_213_5,1_46637_937,,1,1_213_V
1_213,1_937_1371_9_213_5,1_46638_937,,1,1_213_V
1_213,1_937_1371_9_213_5,1_46639_937,,1,1_213_V
1_213,1_937_1371_9_213_5,1_46640_937,,1,1_213_V
1_212,1_938_1373_9_212_2,1_46660_938,,0,1_212_I
1_212,1_938_1373_9_212_2,1_46661_938,,0,1_212_I
1_212,1_938_1373_9_212_2,1_46662_938,,0,1_212_I
1_212,1_938_1373_9_212_2,1_46663_938,,0,1_212_I
1_212,1_938_1373_9_212_2,1_46664_938,,1,1_212_V
1_212,1_938_1373_9_212_2,1_46665_938,,1,1_212_V
1_212,1_938_1373_9_212_2,1_46666_938,,1,1_212_V
1_212,1_938_1373_9_212_2,1_46667_938,,1,1_212_V
1_212,1_939_1374_9_212_3,1_46668_939,,0,1_212_I
1_212,1_939_1374_9_212_3,1_46669_939,,1,1_212_V
1_214,1_940_1375_9_214_10,1_46670_940,,1,1_214_V
1_214,1_940_1375_9_214_10,1_46671_940,,1,1_214_V
1_214,1_940_1375_9_214_10,1_46672_940,,1,1_214_V
1_214,1_940_1375_9_214_10,1_46673_940,,1,1_214_V
1_214,1_940_1375_9_214_10,1_46674_940,,1,1_214_V
1_214,1_940_1375_9_214_10,1_46675_940,,1,1_214_V
1_214,1_940_1375_9_214_10,1_46676_940,,1,1_214_V
1_214,1_940_1375_9_214_10,1_46677_940,,1,1_214_V
1_214,1_940_1375_9_214_10,1_46678_940,,1,1_214_V
1_214,1_940_1375_9_214_10,1_46679_940,,1,1_214_V
1_214,1_940_1375_9_214_10,1_46680_940,,1,1_214_V
1_214,1_940_1375_9_214_10,1_46681_940,,1,1_214_V
1_467,1_940_1375_9_467_10,1_46682_940,,1,1_467_V
1_467,1_940_1375_9_467_10,1_46683_940,,1,1_467_V
1_467,1_940_1375_9_467_10,1_46684_940,,1,1_467_V
1_467,1_940_1375_9_467_10,1_46685_940,,1,1_467_V
1_467,1_940_1375_9_467_10,1_46686_940,,1,1_467_V
1_467,1_940_1375_9_467_10,1_46687_940,,1,1_467_V
1_214,1_940_1375_9_214_10,1_46688_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46689_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46690_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46691_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46692_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46693_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46694_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46695_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46696_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46697_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46698_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46699_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46700_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46701_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46702_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46703_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46704_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46705_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46706_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46707_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46708_940,,0,1_214_I
1_214,1_940_1375_9_214_10,1_46709_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46710_940,,1,1_214_V
1_214,1_940_1376_9_214_8,1_46711_940,,1,1_214_V
1_214,1_940_1376_9_214_8,1_46712_940,,1,1_214_V
1_214,1_940_1376_9_214_8,1_46713_940,,1,1_214_V
1_214,1_940_1376_9_214_8,1_46714_940,,1,1_214_V
1_214,1_940_1376_9_214_8,1_46715_940,,1,1_214_V
1_214,1_940_1376_9_214_8,1_46716_940,,1,1_214_V
1_214,1_940_1376_9_214_8,1_46717_940,,1,1_214_V
1_214,1_940_1376_9_214_8,1_46718_940,,1,1_214_V
1_214,1_940_1376_9_214_8,1_46719_940,,1,1_214_V
1_214,1_940_1376_9_214_8,1_46720_940,,1,1_214_V
1_214,1_940_1376_9_214_8,1_46721_940,,1,1_214_V
1_467,1_940_1376_9_467_8,1_46722_940,,1,1_467_V
1_467,1_940_1376_9_467_8,1_46723_940,,1,1_467_V
1_467,1_940_1376_9_467_8,1_46724_940,,1,1_467_V
1_467,1_940_1376_9_467_8,1_46725_940,,1,1_467_V
1_467,1_940_1376_9_467_8,1_46727_940,,1,1_467_V
1_214,1_940_1376_9_214_8,1_46728_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46729_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46730_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46731_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46732_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46733_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46734_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46735_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46736_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46737_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46738_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46739_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46740_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46741_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46742_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46743_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46744_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46745_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46746_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46747_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46748_940,,0,1_214_I
1_214,1_940_1376_9_214_8,1_46749_940,,0,1_214_I
1_467,1_941_1377_9_467_2,1_46750_941,,1,1_467_V
1_467,1_941_1377_9_467_2,1_46751_941,,1,1_467_V
1_467,1_941_1377_9_467_2,1_46752_941,,1,1_467_V
1_467,1_941_1377_9_467_2,1_46753_941,,1,1_467_V
1_467,1_941_1377_9_467_2,1_46754_941,,1,1_467_V
1_467,1_941_1377_9_467_2,1_46755_941,,1,1_467_V
1_467,1_941_1377_9_467_2,1_46756_941,,1,1_467_V
1_467,1_942_1378_9_467_3,1_46757_942,,1,1_467_V
1_467,1_942_1378_9_467_3,1_46758_942,,1,1_467_V
1_467,1_942_1378_9_467_3,1_46759_942,,1,1_467_V
1_467,1_942_1378_9_467_3,1_46760_942,,1,1_467_V
1_467,1_942_1378_9_467_3,1_46761_942,,1,1_467_V
1_467,1_942_1378_9_467_3,1_46762_942,,1,1_467_V
1_467,1_942_1378_9_467_3,1_46763_942,,1,1_467_V
1_467,1_941_1377_9_467_2,1_46764_941,,1,1_467_V
1_214,1_941_1380_9_214_2,1_46807_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46808_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46809_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46810_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46811_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46812_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46813_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46814_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46815_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46816_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46817_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46818_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46819_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46820_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46821_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46822_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46823_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46824_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46825_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46826_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46827_941,,1,1_214_V
1_214,1_941_1380_9_214_2,1_46828_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46829_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46830_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46831_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46832_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46833_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46834_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46835_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46836_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46837_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46838_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46839_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46840_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46841_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46842_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46843_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46844_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46845_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46846_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46847_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46848_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46849_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46850_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46851_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46852_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46853_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46854_941,,0,1_214_I
1_214,1_941_1380_9_214_2,1_46855_941,,0,1_214_I
1_214,1_942_1381_9_214_3,1_46857_942,,1,1_214_V
1_214,1_942_1381_9_214_3,1_46858_942,,1,1_214_V
1_214,1_942_1381_9_214_3,1_46859_942,,1,1_214_V
1_214,1_942_1381_9_214_3,1_46860_942,,1,1_214_V
1_214,1_942_1381_9_214_3,1_46861_942,,1,1_214_V
1_214,1_942_1381_9_214_3,1_46862_942,,1,1_214_V
1_214,1_942_1381_9_214_3,1_46863_942,,1,1_214_V
1_214,1_942_1381_9_214_3,1_46864_942,,1,1_214_V
1_214,1_942_1381_9_214_3,1_46865_942,,1,1_214_V
1_214,1_942_1381_9_214_3,1_46866_942,,1,1_214_V
1_214,1_942_1381_9_214_3,1_46867_942,,1,1_214_V
1_214,1_942_1381_9_214_3,1_46868_942,,1,1_214_V
