trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
b1cfa2c2-29af-404e-87b2-67bf5733a86f,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
f862562b-edc8-4fdb-b9ef-76e9d33dcc9f,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
5c8e81e5-c429-4415-b6f2-a877df57bcee,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
0c85de6c-7024-4e0d-b2a2-1526273e25f4,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
0eb9fcef-b596-404e-9a36-26998330e797,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
48eb8c09-0385-4c47-9af2-725255416668,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
45ec9578-32ca-4908-88ca-52f7119098d9,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
bea45c4b-4667-49e3-b245-64c9ca901ff2,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
84544057-6e7d-4882-ac48-db4c680a749d,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
f048d979-41e8-4896-b44f-a8d1f1a5e94c,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
