route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,direction_id,wheelchair_accessible,bikes_allowed
L1,L1Sabado25,IDAL1Sabado25_60,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_64,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_61,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_65,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_62,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_66,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_63,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_67,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_64,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_68,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_65,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_69,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_66,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_70,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_67,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_71,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_68,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_72,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_69,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_73,Albolote,,2,1,1,1
L1,L1Sabado25,VUELTAL1Sabado25_74,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_70,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_75,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_71,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_76,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_72,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_77,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_73,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_78,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_74,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_79,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_75,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_80,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_76,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_81,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_77,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_82,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_78,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_83,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_79,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_84,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_80,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_85,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_81,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_86,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_82,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_87,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_83,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_88,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_84,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_89,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_85,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_90,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_86,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_91,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_87,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_92,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_88,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_93,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_89,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_94,Albolote,,2,1,1,1
L1,L1Sabado25,VUELTAL1Sabado25_95,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_90,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_96,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_91,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_97,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_92,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_98,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_93,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_99,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_94,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_100,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_95,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_101,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_96,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_102,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_97,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_103,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_98,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_104,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_99,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_105,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_100,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_106,Albolote,,2,1,1,1
L1,L1Sabado25,VUELTAL1Sabado25_107,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_101,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_108,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_102,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_109,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_103,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_110,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_104,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_111,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_105,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_112,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_106,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_113,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_107,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_114,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_108,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_115,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_109,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_116,Albolote,,2,1,1,1
L1,L1Sabado25,IDAL1Sabado25_110,Armilla,,1,0,1,1
L1,L1Sabado25,VUELTAL1Sabado25_117,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_1,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_1,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_2,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_2,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_3,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_3,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_4,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_4,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_5,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_5,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_6,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_6,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_7,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_7,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_8,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_8,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_9,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_9,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_10,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_10,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_11,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_11,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_12,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_12,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_13,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_13,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_14,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_14,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_15,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_15,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_16,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_16,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_17,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_17,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_18,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_18,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_19,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_19,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_20,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_20,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_21,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_21,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_22,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_22,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_23,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_23,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_24,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_24,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_25,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_25,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_26,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_26,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_27,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_27,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_28,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_28,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_29,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_29,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_30,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_30,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_31,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_31,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_32,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_32,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_33,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_33,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_34,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_34,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_35,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_35,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_36,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_36,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_37,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_37,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_38,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_38,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_39,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_39,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_40,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_40,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_41,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_42,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_43,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_44,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_41,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_45,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_42,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_46,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_43,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_47,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_44,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_48,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_45,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_49,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_46,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_50,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_47,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_51,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_48,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_52,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_49,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_53,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_50,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_54,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_51,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_55,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_52,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_56,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_53,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_57,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_54,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_58,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_55,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_59,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_56,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_60,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_57,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_61,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_58,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_62,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_59,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_63,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_60,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_64,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_61,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_65,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_62,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_66,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_63,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_67,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_64,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_68,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_65,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_69,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_66,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_70,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_67,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_71,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_68,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_72,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_69,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_73,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_70,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_74,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_71,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_75,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_72,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_76,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_73,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_77,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_74,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_78,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_75,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_79,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_76,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_80,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_77,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_78,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_79,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_80,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_81,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_82,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_83,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_84,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_81,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_85,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_82,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_86,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_83,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_87,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_84,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_88,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_85,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_89,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_86,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_90,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_87,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_91,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_88,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_92,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_89,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_93,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_90,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_94,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_91,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_95,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_92,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_96,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_93,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_97,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_94,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_98,Albolote,,2,1,1,1
L1,L1SabadoFestivo26358,IDAL1SabadoFestivo26358_95,Armilla,,1,0,1,1
L1,L1SabadoFestivo26358,VUELTAL1SabadoFestivo26358_99,Albolote,,2,1,1,1
L1,L1SabadoFestivo26359,IDAL1SabadoFestivo26359_96,Armilla,,1,0,1,1
L1,L1SabadoFestivo26359,VUELTAL1SabadoFestivo26359_100,Albolote,,2,1,1,1
L1,L1SabadoFestivo26354,IDAL1SabadoFestivo26354_97,Armilla,,1,0,1,1
L1,L1SabadoFestivo26354,VUELTAL1SabadoFestivo26354_101,Albolote,,2,1,1,1
L1,L1SabadoFestivo26356,IDAL1SabadoFestivo26356_98,Armilla,,1,0,1,1
L1,L1SabadoFestivo26356,VUELTAL1SabadoFestivo26356_102,Albolote,,2,1,1,1
